"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"20000 Leagues Under the Sea",1954,127,5000000,7.1,2741,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Oro diablo",2000,86,NA,7.1,12,14.5,0,0,0,14.5,4.5,4.5,24.5,4.5,14.5,"",1,0,0,1,0,1,0
"Cheap Detective, The",1978,92,NA,6,600,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",0,0,1,0,0,1,0
"Miracle Goes On, The",1976,97,850000,9.4,5,0,0,0,0,0,0,0,0,64.5,44.5,"",0,0,0,1,0,1,0
"Avaro, L'",1990,117,NA,5,28,4.5,0,14.5,14.5,14.5,14.5,4.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Unfinished Symphony",1934,84,NA,5.3,5,0,24.5,0,0,0,0,0,44.5,44.5,0,"",0,0,0,1,0,0,0
"Blazing Sixes",1937,55,NA,5.7,8,0,0,0,0,45.5,34.5,14.5,0,0,0,"",0,0,0,0,0,0,0
"Dirt",1979,95,NA,5.8,7,0,14.5,0,14.5,0,14.5,24.5,0,0,24.5,"",0,0,0,0,1,0,0
"Performance",1970,105,NA,6.7,819,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Portnoy's Complaint",1972,101,NA,4.5,78,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Wild Chase, The",1965,6,NA,5.7,22,0,0,14.5,4.5,14.5,34.5,14.5,4.5,0,4.5,"",0,1,1,0,0,0,1
"Geek Maggot Bingo",1983,70,NA,2.6,26,44.5,14.5,0,0,4.5,4.5,4.5,4.5,0,14.5,"",0,0,1,0,0,0,0
"Chikyu Boeigun",1957,85,NA,5.9,129,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,"",0,0,0,0,0,0,0
"Nightmare Man",1999,98,NA,3.5,28,14.5,4.5,14.5,14.5,4.5,14.5,4.5,14.5,0,4.5,"",0,0,0,0,0,0,0
"Gitarrmongot",2004,89,NA,6,6,14.5,0,0,0,0,0,45.5,34.5,0,0,"",0,0,0,1,0,0,0
"Now and Then",1995,100,NA,6,4394,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"PG-13",0,0,0,1,0,0,0
"Paradiso all'improvviso, Il",2003,93,NA,4.7,60,14.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Carnets du Major Thompson, Les",1955,105,NA,5.5,11,4.5,0,0,4.5,24.5,34.5,0,0,0,14.5,"",0,0,1,0,0,0,0
"Dark Hour, The",1936,64,NA,4.8,10,0,0,0,34.5,34.5,24.5,14.5,14.5,0,0,"",0,0,0,0,0,0,0
"Ursus nella valle dei leoni",1961,85,NA,6.2,14,4.5,0,14.5,0,4.5,14.5,0,34.5,0,24.5,"",1,0,0,1,0,0,0
"Garden of Luxor",1972,9,NA,6,19,14.5,4.5,4.5,14.5,0,4.5,34.5,14.5,0,24.5,"",0,0,0,0,0,0,1
"Acteurs anonymes, Les",2001,90,NA,6.2,16,4.5,4.5,4.5,4.5,4.5,24.5,34.5,0,4.5,4.5,"",0,0,0,0,0,0,0
"Honeymoon",1997,93,NA,5.2,11,0,0,0,0,34.5,4.5,4.5,0,24.5,14.5,"",0,0,1,1,0,1,0
"Malina",1991,125,NA,8.6,41,4.5,0,0,4.5,4.5,4.5,14.5,14.5,24.5,24.5,"",0,0,0,1,0,1,0
"Inevitable Grace",1994,100,NA,3.1,30,64.5,0,0,0,0,4.5,0,4.5,0,34.5,"",0,0,0,0,0,0,0
"It's Hard",2000,13,15000,4.8,5,0,0,0,44.5,0,24.5,24.5,0,0,24.5,"",0,0,0,0,0,0,1
"Peccato che sia una canaglia",1955,95,NA,6.2,39,0,0,0,14.5,4.5,24.5,24.5,14.5,14.5,4.5,"",0,0,1,0,0,0,0
"Inbred Rednecks",2001,135,NA,4.3,33,24.5,4.5,4.5,0,4.5,4.5,14.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Coast to Coast",1980,95,NA,5.1,90,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,4.5,"",0,0,1,1,0,1,0
"Nueve cartas a Berta",1966,90,NA,5.8,13,0,0,0,4.5,0,24.5,0,34.5,34.5,4.5,"",0,0,0,1,0,0,0
"Idiot's Delight",1939,107,NA,6.2,181,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,"",0,0,1,0,0,0,0
"Hatter's Castle",1942,102,NA,7.2,41,0,0,0,0,0,14.5,14.5,14.5,14.5,44.5,"",0,0,0,1,0,0,0
"Opopomoz",2003,75,NA,4.8,13,14.5,0,0,14.5,4.5,14.5,4.5,4.5,34.5,0,"",0,1,0,0,0,0,0
"Jui hung 20 nin",1998,88,NA,5,12,0,0,24.5,14.5,4.5,4.5,24.5,4.5,4.5,0,"",0,0,0,0,0,0,0
"Radio Inside",1994,91,NA,5.9,210,4.5,4.5,4.5,4.5,14.5,4.5,24.5,14.5,14.5,14.5,"",0,0,0,1,0,1,0
"Rush It",1976,78,NA,5.7,16,0,0,14.5,0,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Bail Jumper",1990,93,NA,5.5,13,14.5,0,4.5,4.5,0,24.5,0,4.5,4.5,34.5,"",0,0,1,0,0,0,0
"Rymdinvasion i Lappland",1959,81,40000,2.9,122,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,34.5,"",0,0,0,0,0,0,0
"Ultimate Thrill, The",1974,110,NA,5.6,10,0,0,0,34.5,24.5,14.5,24.5,0,0,24.5,"",0,0,0,1,0,0,0
"Minaccia d'amore",1988,94,NA,4.1,54,24.5,4.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Ruby Cairo",1993,90,NA,4.2,376,14.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Big Town, The",1987,109,NA,5.5,319,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,4.5,"",0,0,0,1,0,1,0
"Millioner Betzarot",1978,85,NA,7.8,5,0,24.5,0,0,0,0,24.5,0,0,64.5,"",0,0,1,0,0,0,0
"Batch '81",1982,98,NA,8.1,16,0,0,0,0,0,0,14.5,0,14.5,74.5,"",0,0,0,1,0,0,0
"Kalina krasnaya",1973,110,NA,8.4,71,0,0,0,0,0,4.5,4.5,14.5,24.5,45.5,"",0,0,0,1,0,0,0
"Champ d'honneur",1987,87,NA,5.7,26,0,0,4.5,4.5,4.5,24.5,14.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Sensual Friends",2001,93,NA,3.7,46,14.5,4.5,4.5,4.5,4.5,4.5,24.5,4.5,4.5,14.5,"R",0,0,0,1,0,0,0
"Cena, La",1998,109,NA,6.8,271,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"",0,0,1,0,0,0,0
"Blown Away",1994,121,NA,5.8,4330,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",1,0,0,0,0,0,0
"Delo Rumyantseva",1955,103,NA,7.7,11,0,0,0,0,0,24.5,0,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Jolly Roger",2001,95,NA,4.2,38,24.5,4.5,14.5,14.5,4.5,4.5,14.5,4.5,0,14.5,"",0,0,0,0,0,0,0
"Kiss harggayo",1998,105,NA,5.4,23,0,0,4.5,14.5,24.5,34.5,4.5,4.5,4.5,0,"",0,0,0,1,0,1,0
"Sherlock de Araque",1957,94,NA,1.1,8,74.5,0,0,0,0,24.5,0,0,0,0,"",0,0,1,0,0,0,0
"President McKinley and Escort Going to the Capitol",1901,2,NA,3.5,6,0,0,34.5,45.5,14.5,0,0,0,0,0,"",0,0,0,0,1,0,1
"Obliteration",1984,40,NA,4.9,22,24.5,0,0,0,4.5,0,0,14.5,14.5,44.5,"",0,0,0,0,0,0,1
"Nema problema",2004,85,NA,7,22,4.5,0,0,0,4.5,4.5,24.5,24.5,24.5,4.5,"",0,0,0,1,0,0,0
"Giudice ragazzino, Il",1994,92,NA,6.4,17,4.5,0,0,4.5,14.5,24.5,14.5,24.5,0,4.5,"",0,0,0,1,0,0,0
"Injury to One, An",2002,53,NA,5.9,37,4.5,0,0,0,14.5,14.5,4.5,4.5,24.5,34.5,"",0,0,0,0,1,0,0
"Bon voyage",2003,115,20000000,7.2,1061,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,1,1,0,0,0
"When the Redskins Rode",1951,78,NA,5.5,7,0,0,24.5,14.5,14.5,14.5,24.5,0,0,0,"",0,0,0,0,0,0,0
"Pyme (sitiados)",2002,97,NA,4,8,14.5,0,0,24.5,24.5,0,24.5,0,0,14.5,"",0,0,0,1,0,0,0
"Wicked Woman, A",1934,72,NA,7,19,4.5,4.5,0,0,0,24.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Shadow Glories",2001,107,NA,6.4,58,14.5,0,4.5,4.5,4.5,4.5,0,4.5,14.5,45.5,"R",0,0,0,0,0,0,0
"Brooklyn State of Mind, A",1997,89,NA,5.7,66,4.5,0,4.5,14.5,14.5,24.5,24.5,4.5,4.5,4.5,"",1,0,0,1,0,0,0
"Barney Bear's Victory Garden",1942,7,NA,6.5,8,0,0,0,14.5,0,24.5,34.5,0,0,24.5,"",0,1,1,0,0,0,1
"Bushbaby, The",1969,100,NA,5.5,15,0,0,0,0,24.5,44.5,14.5,14.5,0,4.5,"",0,0,0,1,0,0,0
"Ba Shan Ye Yu",1980,86,NA,8.2,5,0,0,0,0,0,0,24.5,64.5,0,24.5,"",0,0,0,0,0,0,0
"Panama Hattie",1942,79,1097907,6.2,51,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Petit soldat, Le",1963,88,180000,7.1,358,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Totally Confused",1998,88,NA,4.8,19,14.5,14.5,4.5,0,0,34.5,14.5,0,0,24.5,"",0,0,1,0,0,0,0
"Mystery Men",1999,121,68000000,5.8,13331,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Experience Box, The",2001,99,NA,6,8,0,0,0,14.5,14.5,0,14.5,0,24.5,34.5,"",0,0,1,1,0,0,0
"Together Brothers",1974,94,NA,2.3,10,0,24.5,0,14.5,0,14.5,24.5,24.5,14.5,14.5,"",0,0,0,0,0,0,0
"Laughter of God, The",1990,88,NA,5.8,18,0,14.5,0,0,24.5,14.5,14.5,24.5,0,14.5,"",0,0,0,0,0,0,0
"Family Portrait",1950,25,NA,5.5,6,0,14.5,14.5,0,34.5,0,14.5,14.5,0,0,"",0,0,0,0,1,0,1
"Slab Boys, The",1997,97,NA,3.3,13,4.5,34.5,0,14.5,0,14.5,4.5,0,0,24.5,"",0,0,0,0,0,0,0
"Eternal Sea, The",1955,103,NA,7.2,19,0,0,0,4.5,14.5,4.5,14.5,24.5,0,34.5,"",0,0,0,1,0,0,0
"Fast and Furious",1939,73,NA,6.2,32,0,0,4.5,4.5,24.5,24.5,24.5,4.5,14.5,0,"",0,0,1,0,0,0,0
"Choir, The",2002,9,NA,9,6,0,0,0,0,0,0,14.5,14.5,14.5,45.5,"",0,0,0,0,0,0,1
"Salvador Allende",2004,100,NA,7.6,61,4.5,0,0,4.5,4.5,14.5,24.5,14.5,14.5,24.5,"",0,0,0,0,1,0,0
"Nabi",2001,106,NA,6.3,74,4.5,4.5,14.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,0,0,0,0
"Velvet Underground and Nico, The",1966,70,NA,7,94,4.5,0,0,4.5,4.5,4.5,4.5,4.5,4.5,64.5,"",0,0,0,0,1,0,0
"Spawn of the North",1938,110,NA,6.9,49,4.5,0,0,4.5,4.5,24.5,24.5,24.5,4.5,14.5,"",1,0,0,0,0,1,0
"War of the Buttons",1994,94,NA,7,588,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"",0,0,0,1,0,0,0
"Tilt",1979,111,NA,4,59,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Come Back, Little Sheba",1952,96,NA,7.5,589,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Thief Who Came to Dinner, The",1973,104,NA,5.8,153,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Legend of the Lone Ranger, The",1981,98,18000000,4.3,307,14.5,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Yentl",1983,132,12000000,5.7,2030,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"",0,0,1,1,0,1,0
"Comme la lune",1977,90,NA,6.5,6,0,0,0,14.5,0,0,34.5,0,14.5,34.5,"",0,0,1,1,0,0,0
"Dancing Mothers",1926,66,NA,7.3,26,0,0,0,0,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Un linceul n'a pas de poches",1974,125,NA,6.1,14,0,0,4.5,4.5,14.5,24.5,34.5,4.5,4.5,0,"",0,0,0,0,0,0,0
"Lady in Question, The",1940,80,NA,6.1,33,0,0,4.5,4.5,4.5,24.5,34.5,14.5,0,4.5,"",0,0,1,1,0,0,0
"Fantozzi",1975,100,NA,8.1,369,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,"",0,0,1,0,0,0,0
"Doulos, Le",1962,108,NA,8,350,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"",0,0,0,0,0,0,0
"Midnight Story, The",1957,89,NA,6.8,44,0,0,0,4.5,4.5,14.5,24.5,14.5,24.5,14.5,"",0,0,0,1,0,0,0
"Salsa",1988,98,NA,4.1,175,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,"",0,0,0,0,0,1,0
"Dreamer: The Movie",2004,93,23500,9,7,0,0,0,0,0,0,14.5,24.5,0,45.5,"",0,0,0,1,0,0,0
"Strange Illusion",1945,87,NA,6.1,69,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Baby Bedlam",2000,86,NA,4.8,36,4.5,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Backlash",1956,84,NA,6.3,109,0,0,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Hunted, The",2003,117,NA,5.5,5978,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",1,0,0,1,0,0,0
"You're in the Navy Now",1951,93,NA,5.4,54,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,4.5,4.5,"",0,0,1,0,0,0,0
"Mr. Freedom",1969,95,NA,5.8,39,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,"",0,0,1,0,0,0,0
"Love Lesson, The",1995,87,NA,4.2,5,24.5,24.5,24.5,0,0,0,24.5,24.5,0,0,"",0,0,0,1,0,0,0
"Moving Target",1997,106,NA,4.9,56,4.5,4.5,14.5,14.5,14.5,14.5,24.5,4.5,0,4.5,"R",1,0,0,1,0,0,0
"Casino Royale",1967,131,12000000,5.3,4173,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",1,0,1,0,0,0,0
"Reigen",1973,122,NA,5.4,5,0,24.5,24.5,0,24.5,0,44.5,0,0,0,"",0,0,0,0,0,0,0
"Calabacitas tiernas",1949,101,NA,7.7,17,0,0,4.5,0,0,4.5,4.5,14.5,14.5,44.5,"",0,0,1,0,0,0,0
"Cry Wolf",1947,83,NA,5.9,104,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Aliens in the Wild Wild West",1999,90,NA,2.9,58,34.5,14.5,14.5,14.5,4.5,4.5,4.5,0,0,4.5,"PG",1,0,0,0,0,0,0
"Stealing the Fire",2002,97,NA,6.5,7,14.5,0,0,0,14.5,14.5,44.5,14.5,0,0,"",0,0,0,0,1,0,0
"Okuman choja",1954,83,NA,5.4,6,0,0,0,14.5,34.5,14.5,14.5,0,14.5,0,"",0,0,1,0,0,0,0
"Sherlock Holmes and the House of Fear",1945,69,NA,7.1,302,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"",0,0,0,0,0,0,0
"Dressage",1986,98,NA,4.6,17,0,14.5,0,4.5,14.5,0,14.5,24.5,0,24.5,"",0,0,1,0,0,0,0
"Flies Ain't Human",1941,6,NA,5.4,7,0,0,14.5,0,24.5,14.5,14.5,14.5,0,14.5,"",0,1,1,0,0,0,1
"Escort West",1958,75,NA,4.2,32,14.5,4.5,0,14.5,14.5,24.5,14.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Toys",1966,8,NA,8.2,17,0,4.5,4.5,4.5,0,0,0,4.5,24.5,44.5,"",0,1,0,0,0,0,1
"My Big Fat Independent Movie",2005,80,NA,6,62,44.5,0,4.5,0,4.5,4.5,4.5,4.5,4.5,24.5,"",0,0,1,0,0,0,0
"Sex Files: Sin in the City",2001,84,NA,3,33,24.5,4.5,14.5,14.5,0,0,4.5,4.5,4.5,14.5,"",0,0,0,1,0,0,0
"Cheech & Chong's The Corsican Brothers",1984,82,NA,4,677,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Thakshak",1999,163,NA,5.9,41,0,4.5,0,4.5,24.5,4.5,4.5,24.5,14.5,14.5,"",1,0,0,1,0,0,0
"Counter Measures",1999,90,NA,3.7,119,14.5,14.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,"R",1,0,0,1,0,0,0
"Organ Grinder's Swing",1937,6,NA,5.6,14,14.5,0,4.5,14.5,0,4.5,24.5,24.5,0,14.5,"",0,1,1,0,0,0,1
"When the Whales Came",1989,100,NA,6.6,72,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"She Loved a Fireman",1937,58,NA,6,15,0,4.5,0,14.5,24.5,0,45.5,4.5,0,0,"",1,0,0,1,0,0,0
"Testamento do Senhor Napumoceno, O",1997,117,NA,7.3,63,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,"",0,0,0,0,0,0,0
"Monkeys in the Attic",1974,80,NA,4.5,7,14.5,0,14.5,24.5,0,0,0,24.5,0,14.5,"",0,0,0,0,0,0,0
"Hvem har bestemt?",1978,83,NA,5.4,20,24.5,14.5,0,0,14.5,24.5,14.5,0,14.5,24.5,"",0,0,1,1,0,0,0
"Beest, Het",1982,90,NA,4.2,24,24.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Pique-nique de Lulu Kreutz, Le",2000,102,NA,5.1,56,14.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Noche oscura, La",1989,93,NA,6.4,15,4.5,4.5,0,0,4.5,14.5,44.5,24.5,0,4.5,"",0,0,0,1,0,0,0
"Return from the Ashes",1965,105,NA,6.9,70,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,"",0,0,0,0,0,0,0
"Human Stain, The",2003,106,NA,6.4,4130,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,1,0
"Seven Year Itch, The",1955,105,3200000,7.2,3211,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,1,0,0,0,0
"Rockstar",2000,3,NA,6.9,48,4.5,4.5,4.5,4.5,4.5,14.5,24.5,4.5,4.5,24.5,"",0,0,0,0,0,0,1
"Dugo ng vampira",1971,90,NA,5.2,15,0,4.5,4.5,4.5,14.5,24.5,24.5,0,4.5,4.5,"",0,0,0,0,0,0,0
"Neko no ongaeshi",2002,75,NA,7.4,690,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,1,0,0,0,0,0
"Dr. Devil and Mr. Hare",1964,7,NA,6.1,37,0,0,4.5,14.5,14.5,24.5,24.5,14.5,0,4.5,"",0,1,1,0,0,0,1
"Do koske",1998,97,NA,6.8,55,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,"",1,0,0,0,0,0,0
"Galaxy Far, Far Away, A",2001,62,NA,4.8,32,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,34.5,"",0,0,1,0,1,0,0
"Raising Cain",1992,91,11000000,5.4,1885,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Libby, Montana",2004,124,NA,9.1,7,0,0,0,0,0,0,0,14.5,45.5,24.5,"",0,0,0,0,1,0,0
"Attention!",1999,5,NA,7.5,6,0,14.5,0,0,0,14.5,0,14.5,14.5,34.5,"",0,0,0,0,0,0,1
"Iceman Ducketh, The",1964,7,NA,6.7,30,0,4.5,4.5,0,24.5,14.5,24.5,34.5,0,4.5,"",0,1,1,0,0,0,1
"Valley of Decision, The",1945,119,2160000,7.4,200,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"",0,0,0,1,0,0,0
"Chikuzan hitori tabi",1977,119,NA,6.1,5,0,0,0,44.5,0,24.5,44.5,0,0,0,"",0,0,0,1,0,0,0
"Ladies in Retirement",1941,91,NA,6.4,26,0,0,0,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Wu jian dao",2002,101,NA,8,4065,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"R",1,0,0,1,0,0,0
"Na komete",1970,74,NA,7.1,51,0,0,0,4.5,4.5,4.5,24.5,24.5,14.5,24.5,"",0,0,0,0,0,0,0
"Masoch",1980,94,NA,3.6,8,0,24.5,24.5,34.5,0,0,0,14.5,0,0,"",0,0,0,1,0,0,0
"Playful Pluto",1934,8,NA,6.1,12,0,0,0,4.5,4.5,34.5,14.5,4.5,0,24.5,"",0,1,1,0,0,0,1
"Man Outside, The",1967,97,NA,5.5,6,14.5,0,0,0,0,14.5,14.5,14.5,0,34.5,"",0,0,0,1,0,0,0
"Joe MacBeth",1955,90,NA,6,19,0,4.5,0,0,4.5,64.5,4.5,14.5,4.5,0,"",0,0,0,1,0,0,0
"Sono otoko, kyobo ni tsuki",1989,103,NA,7.2,1333,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",1,0,0,1,0,0,0
"Homme de nulle part, L'",1937,83,NA,6.7,8,0,0,0,0,24.5,0,24.5,14.5,34.5,0,"",0,0,0,1,0,0,0
"Tin Toy",1988,5,NA,7.2,515,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,1,1,0,0,0,1
"Betty",1992,103,NA,6.8,158,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Blood Stalkers",1978,90,NA,4,38,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,24.5,"",0,0,0,0,0,0,0
"Hi Diddle Diddle",1943,72,NA,7.1,29,0,0,0,0,14.5,14.5,34.5,4.5,14.5,14.5,"",0,0,1,0,0,0,0
"Dead Bang",1989,102,NA,5.4,526,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,"",1,0,0,1,0,0,0
"Roda, tsanta kai kopana No 2",1983,94,NA,4.7,12,4.5,0,4.5,0,14.5,0,0,14.5,0,45.5,"",0,0,1,0,0,0,0
"Serial Killing 4 Dummys",2004,83,NA,4.7,105,14.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Dougal and the Blue Cat",1970,82,NA,8.6,28,0,0,0,0,0,0,14.5,14.5,14.5,64.5,"",0,0,0,0,0,0,0
"Singin' in the Rain",1952,103,2540800,8.5,20585,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,1,0,0,1,0
"Crow, The",1994,98,15000000,7.2,20290,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"",1,0,0,0,0,0,0
"Caravan Trail, The",1946,53,NA,7.2,5,0,0,0,0,24.5,0,24.5,44.5,0,24.5,"",0,0,0,0,0,0,0
"Meyer aus Berlin",1919,57,NA,6.6,16,0,0,0,4.5,14.5,14.5,24.5,34.5,4.5,0,"",0,0,1,0,0,0,0
"Caperucita roja, La",1960,85,NA,5.2,17,14.5,4.5,4.5,4.5,14.5,14.5,4.5,0,4.5,24.5,"",0,0,0,0,0,0,0
"McVicar",1980,90,NA,6,164,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Divine Lady, The",1929,99,NA,6.6,32,0,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Gagman",1989,127,NA,7.5,18,0,0,0,0,0,14.5,24.5,45.5,0,14.5,"",0,0,0,0,0,0,0
"Crashing Thru",1939,65,NA,5.6,6,0,0,14.5,0,34.5,14.5,0,0,0,34.5,"",0,0,0,0,0,0,0
"Abduction Club, The",2002,96,NA,6.2,212,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,34.5,"",0,0,1,1,0,1,0
"Big Shakedown, The",1934,64,NA,6.1,90,0,4.5,4.5,4.5,4.5,24.5,44.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Mule Train",1950,69,NA,6.7,13,0,0,4.5,0,14.5,14.5,34.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Michael Collins",1996,133,25000000,6.8,5009,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Forbidden Trail",1932,68,NA,3.7,8,0,14.5,14.5,14.5,24.5,0,0,14.5,24.5,0,"",0,0,0,0,0,0,0
"Charlie Chan in Rio",1941,60,NA,6.7,197,4.5,0,4.5,4.5,4.5,14.5,14.5,14.5,24.5,24.5,"",0,0,0,0,0,0,0
"Al Qods Fee Yom Akhar",2002,90,NA,6.6,79,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,4.5,"",0,0,1,1,0,0,0
"Paradise",1991,111,NA,6.5,710,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Malheurs de Sophie, Les",1981,87,NA,7.4,5,0,0,0,0,24.5,0,0,84.5,0,0,"",0,0,0,0,0,0,0
"Cosmo Jones, Crime Smasher",1943,62,NA,4.7,9,0,0,14.5,24.5,24.5,34.5,0,0,0,14.5,"",0,0,0,1,0,0,0
"Souper, Le",1992,90,NA,6.9,56,4.5,0,4.5,0,0,14.5,14.5,24.5,24.5,24.5,"",0,0,0,0,0,0,0
